Postal Code,Borough,Neighborhood,Postal Latitude,Postal Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Union Station,43.645167120407564,-79.38064098358154,Train Station
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Fresh West Grill,43.647149030829794,-79.38170009838223,Burrito Place
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Wellington and York Parking Garage,43.647088,-79.381529,Parking
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,TD Towers,43.6473254844464,-79.3815238309255,Office
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Td'nin Önü,43.646595,-79.38127,Office
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Toronto Financial District,43.64790342513902,-79.3816781046333,Neighborhood
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Yogen Früz,43.64703261885155,-79.38145816685659,Frozen Yogurt Shop
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,TD Centre Shopping Concourse,43.64718424611984,-79.38093185357147,Shopping Mall
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,TD Tower,43.64726915751804,-79.3809588423879,Building
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Oscar Peterson Park,43.647213600629414,-79.38135189336995,Park
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,TD South Tower,43.64722605175108,-79.38117060388578,Office
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Fabbrica Rustic Italian,43.647161,-79.381691,Italian Restaurant
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,McDonald's,43.646988510142364,-79.38247185894677,Fast Food Restaurant
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,TD West Tower,43.647115774029174,-79.38270092010498,Building
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Instinet,43.64785966676646,-79.38137019159963,
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Pumpernickel's,43.64787500804351,-79.38197033591577,Deli / Bodega
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Eat Canteen,43.64728753620902,-79.38170009838223,Chinese Restaurant
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Torys LLP,43.647835562607995,-79.38153524330728,Office
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Papyrus,43.64819540954937,-79.3813921854217,Gift Shop
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Duke of Devon,43.647219655773654,-79.38085721513582,Cocktail Bar
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Toronto-Dominion Centre,43.64724880850693,-79.38092385225586,Office
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Union Station GO Bus Terminal,43.64565538508229,-79.37744714678092,Bus Station
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Stratus,43.64618144730835,-79.38080934737143,Restaurant
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Fabbrica,43.648459,-79.38063,Italian Restaurant
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,L’Occitane en Provence,43.64721186815544,-79.3809523079875,Cosmetics Shop
M5K,Downtown Toronto,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,TD North Tower,43.647895994111195,-79.38203305006027,Office
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,CIBC - Commerce Court North,43.64825155027946,-79.37976462847725,Bank
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Commerce Court West,43.64823802670538,-79.37988591670266,Building
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Toronto Financial District,43.64790342513902,-79.3816781046333,Neighborhood
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,TTC Streetcar #504 King St,43.6406578154711,-79.44693250649019,Moving Target
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Blake Cassels & Graydon LLP,43.648185,-79.37953,Office
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,GNC Live Well,43.647752372270084,-79.37922477722168,Health Food Store
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Early Bird,43.64633,-79.378876,Coffee Shop
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Second Cup,43.648112548598036,-79.37906393539204,Coffee Shop
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,CIBC,43.64813876687655,-79.37964366026496,Bank
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Druxy's,43.648015481211395,-79.37990651776452,Deli / Bodega
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Blondies,43.648129,-79.37946,Pizza Place
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Ernst & Young Tower,43.64772131885387,-79.37991142272949,Building
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Stikeman Elliott,43.64807492554421,-79.3796106689069,Office
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Hair FX,43.648240735566176,-79.37975912992557,Salon / Barbershop
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Pistil Flowers (FCP),43.648044539954896,-79.38072137149798,Flower Shop
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Microsoft Canada,43.6479049936132,-79.38019901302793,Office
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Guardian Capital,43.64805997685912,-79.37963266314692,Office
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Bagel Stop,43.64793118352901,-79.38056366447609,Bagel Shop
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,BMO Bank of Montreal,43.64850820653123,-79.38064396538977,Bank
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Commerce Court Food Court,43.648057191161584,-79.37899641874365,Food Court
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Coles,43.64844928648421,-79.37967665161125,Bookstore
M5L,Downtown Toronto,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,EB Games,43.64809146442606,-79.37897077164418,Video Game Store
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Sakura Garden,43.73339792581388,-79.41949129828605,Sushi Restaurant
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Baskin Robbins,43.73331413324141,-79.41945159484654,Ice Cream Shop
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,McDonald's,43.73259250589356,-79.41966584226944,Fast Food Restaurant
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Marc Anthony,43.73353617385097,-79.41975902273813,Salon / Barbershop
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Esso,43.73194491179419,-79.41925009381147,Gas Station
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,The Travel Network,43.733681419604,-79.41963702570773,General Travel
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Starbucks,43.7325643756872,-79.4192305175256,Coffee Shop
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Aria casino,43.733935,-79.419913,Other Nightlife
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Bistro on Avenue,43.727074384184064,-79.41756944393234,Wings Joint
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Circle K,43.731997,-79.4189865,Convenience Store
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Labels of Love,43.734206,-79.419884,Boutique
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Spokes and Sports,43.73260938992793,-79.41929724835893,Bike Shop
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Avenue Dental,43.733474,-79.419846,Dentist's Office
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Henry's Barber Shop,43.73195205388333,-79.41940068968005,Salon / Barbershop
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Global Pet Foods,43.734015,-79.419371,Pet Store
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Jolie Beauty Bar,43.732756828529695,-79.4195521679489,Cosmetics Shop
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Shell,43.7346567,-79.42012304,Gas Station
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Short & Sweet Cupcakes,43.73398728803477,-79.41965901042369,Cupcake Shop
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Frame Of Mind,43.736674189567566,-79.4203644990921,
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Joe Oliver's campaign office,43.73597,-79.42058,
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Scotthill Caribbean Cuisine,43.73383,-79.420135,Caribbean Restaurant
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Greenhawk on the Avenue,43.73402483775977,-79.41980740711942,Hobby Shop
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Mr. Cheap,43.731775,-79.41925909999999,
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Prime On Avenue,43.734295,-79.419815,Jewish Restaurant
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Freshii,43.731582455410454,-79.41910939095219,Juice Bar
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Padella,43.734581,-79.419594,Italian Restaurant
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Nara Sushi,43.73377349763694,-79.41956007911853,Japanese Restaurant
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Onnuri Presbyterian Church,43.735231,-79.422271,
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Francobollo,43.734556923055784,-79.41954908679143,Italian Restaurant
M5M,North York,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Eggsmart,43.734886,-79.419632,Breakfast Spot
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Cortleigh Park,43.7084040472955,-79.42509457058311,Playground
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Lytton Park,43.714954491867296,-79.4119695364535,Playground
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Allenby Public School,43.712222535148356,-79.41191945590052,School
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Lytton park,43.714483185269124,-79.40966092027874,Neighborhood
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Toronto Pearson International Airport (YYZ) (Toronto Pearson International Airport),43.68127280441277,-79.6127175679883,Airport
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,K Hole,43.7051,-79.411234,
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Dr. Geft,43.712863735183916,-79.42751821046917,
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Brightstar Care,43.7034663,-79.4138374,Assisted Living
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Cyrene Resturant,43.703596,-79.414311,Restaurant
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Fresh Harvest,43.703441,-79.41477,Farmers Market
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Pain le quotidien,43.70375110258702,-79.41269508961162,
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,The Latimer,43.70648757380533,-79.41711424474724,
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Joyful Oriental Spa 1,43.7033,-79.4143,Spa
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,441 Spadina Road,43.705362,-79.409888,Office
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,CML HealthCare,43.7125,-79.4281,Medical Center
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Havergal College,43.719755341752176,-79.41328398504325,High School
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,North prep,43.705610354514775,-79.42145624322684,
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Viewmount Synagogue,43.712809,-79.426069,
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Bernard Tellez Hair,43.71184766292572,-79.40937280654907,
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Gennady Res,43.707141,-79.410104,
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,TARDIS,43.70523,-79.411068,
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Executive Style,43.709824,-79.408174,
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Khanert Furs,43.707638,-79.413603,
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Unity Toastmasters,43.707625,-79.4069,
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Kentie and Joni's,43.716368,-79.407667,
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Jmarr,43.708642,-79.417584,
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,JoPo's DoubleStack,43.703327,-79.414899,
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Lovely Skin Clinic,43.71282184193792,-79.41624032414117,Medical Center
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,Midtown Dental Studio,43.703839669561816,-79.41340684890747,Dentist's Office
M5N,Central Toronto,Roselawn,43.7116948,-79.41693559999999,The Bewding,43.707047,-79.417756,Spa
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Forest Hill Village,43.69434484505734,-79.41123848091189,Neighborhood
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Forest Hill South,43.69151266273122,-79.41317878854814,Neighborhood
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Kay Gardner Beltline Trail,43.700726252588964,-79.4101006611444,Trail
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Oracle CRM OnDemand Office,43.70338998333333,-79.41167466666667,
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Golden Krust,43.721645028390746,-79.51216578483582,Caribbean Restaurant
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Brightstar Care,43.7034663,-79.4138374,Assisted Living
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Kitty Spa,43.703118,-79.4146,Spa
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Joyful Oriental Spa 1,43.7033,-79.4143,Spa
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,TTC Bus #33 - Forest Hill,43.69528534760202,-79.41408571722083,Bus Line
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,FedEx Office,43.70042688876462,-79.41739797592162,Shipping Store
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Ian Campbell's Studio,43.69492037388059,-79.40975436538795,
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,744 Bar and Grill,43.697501739049244,-79.4172131786338,Bar
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Marshall Mcluhan Highschool,43.700335480514106,-79.41026703570124,High School
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Fresh Harvest,43.703441,-79.41477,Farmers Market
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Zag Shack Yo,43.697929,-79.410178,Radio Station
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Pain le quotidien,43.70375110258702,-79.41269508961162,
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,JoPo's DoubleStack,43.703327,-79.414899,
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Carla's Studio,43.701555,-79.408164,
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,The Wismers,43.696619,-79.403109,
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Mizrahi,43.700634,-79.404478,
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,The bead goes on,43.695121,-79.403022,
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Village chill,43.70123179312941,-79.40723131424186,
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Aroma Espresso Bar,43.68816960127832,-79.41259869674182,Café
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Forest Hill Road Park,43.69794474434431,-79.4066047668457,Park
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,York,43.6904043047969,-79.4105294064716,Neighborhood
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Circle K,43.6985656,-79.4062663,Convenience Store
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Robert Bateman Parkette,43.70113951308646,-79.41447047214669,Park
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Tour To Niagara Falls,43.70041137568109,-79.41715121269226,Tourist Information Center
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Shoppers Drug Mart,43.70320246186368,-79.41532029333281,Pharmacy
M5P,Central Toronto,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000001,Dentures Direct,43.70120253782304,-79.41686153411865,Dentist's Office
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Spadina Rd & Bernard Ave,43.672018434803846,-79.40495006486444,Building
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,100 Spadina Rd,43.67114434821158,-79.40591676709585,Residential Building (Apartment / Condo)
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Spadina Station North Entrance,43.67014790500963,-79.40558222395032,Metro Station
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,The Annex,43.67173051960982,-79.4054862856865,Assisted Living
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Leonidas Chocolates & Ice Cream @ Loblaws,43.68388691531929,-79.41608092892412,Dessert Shop
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Dupont Subway Station,43.674801625474316,-79.40692140269694,Metro Station
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,88 Spadina,43.67121437400939,-79.40540631924786,Residential Building (Apartment / Condo)
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Student Coop Housing,43.672746,-79.405345,
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Abokichi,43.675111,-79.406482,Café
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Sweetspot.ca,43.674013,-79.405554,
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Wise/McDonald Manor,43.673585,-79.405473,
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Shepell-fgi,43.672169,-79.408756,
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Showing at 579,43.670145,-79.403368,
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,BindingLogic,43.67233,-79.401931,
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Manduka,43.67108978692267,-79.40562620007358,
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Annex Terraces,43.67153275580574,-79.4062946462009,Residential Building (Apartment / Condo)
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,walmer road,43.671056,-79.406727,Housing Development
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Elevate Rooms Spadina Guesthouse,43.671062,-79.40544,Hotel
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Singh's Palace,43.67179656520424,-79.40728068351746,
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Havinn,43.67239247970061,-79.40632431822567,Bed & Breakfast
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Zip-Car,43.6744,-79.4068,Rental Car Location
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Malibuia,43.674258559973076,-79.40740721546817,
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Utopia,43.672814,-79.407479,Event Space
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,The Sanctuary,43.671506,-79.406258,Garden
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Coffee Time,43.67475257595759,-79.40545579247929,
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,ESU Massage Therapy,43.673667803084676,-79.40688500772336,Medical Center
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,METRAC,43.673915,-79.406776,
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Workout Room,43.67166932284823,-79.40612642700195,Gym
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Aish in the Annex,43.67273820310995,-79.40466971466756,Synagogue
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,74 Spadina Road,43.67078502030319,-79.40558772096686,Residential Building (Apartment / Condo)
M5S,Downtown Toronto,"Harbord, University of Toronto",43.6626956,-79.4000493,Athletic Centre,43.66248699305214,-79.40065676565847,College Gym
M5S,Downtown Toronto,"Harbord, University of Toronto",43.6626956,-79.4000493,U of T Athletic Centre Pool,43.66314752573759,-79.4017863002478,Gym Pool
M5S,Downtown Toronto,"Harbord, University of Toronto",43.6626956,-79.4000493,Sidney Smith Hall,43.66258359953375,-79.39858797539718,College Academic Building
M5S,Downtown Toronto,"Harbord, University of Toronto",43.6626956,-79.4000493,Hillel @ U of T,43.66353136924725,-79.4006457709724,Spiritual Center
M5S,Downtown Toronto,"Harbord, University of Toronto",43.6626956,-79.4000493,Clara Benson Building,43.66311330602211,-79.39988241128911,College Gym
M5S,Downtown Toronto,"Harbord, University of Toronto",43.6626956,-79.4000493,Robarts 5th Floor,43.66426133492711,-79.39932090971979,College Library
M5S,Downtown Toronto,"Harbord, University of Toronto",43.6626956,-79.4000493,Galleria Express,43.66717903349179,-79.40133495756835,Grocery Store
M5S,Downtown Toronto,"Harbord, University of Toronto",43.6626956,-79.4000493,Wilson Lounge,43.66154695335376,-79.40096461449488,Student Center
M5S,Downtown Toronto,"Harbord, University of Toronto",43.6626956,-79.4000493,Thomas Fisher Rare Book Library,43.664249170185364,-79.39900070428848,College Library
M5S,Downtown Toronto,"Harbord, University of Toronto",43.6626956,-79.4000493,Sid's Southside Cafe,43.66201648509592,-79.39850649514088,College Cafeteria
M5S,Downtown Toronto,"Harbord, University of Toronto",43.6626956,-79.4000493,Willcocks Common,43.66180306281842,-79.3991999670766,
M5S,Downtown Toronto,"Harbord, University of Toronto",43.6626956,-79.4000493,"Wetmore Hall, New College",43.662146005298034,-79.40032041642496,College Residence Hall
M5S,Downtown Toronto,"Harbord, University of Toronto",43.6626956,-79.4000493,Donald G. Ivey Library,43.662056759260395,-79.4004549110371,College Library
M5S,Downtown Toronto,"Harbord, University of Toronto",43.6626956,-79.4000493,Weight Room,43.662983358149035,-79.40031593182184,Gym
M5S,Downtown Toronto,"Harbord, University of Toronto",43.6626956,-79.4000493,Faculty of Physical Education & Health,43.663249,-79.400521,College Academic Building
M5S,Downtown Toronto,"Harbord, University of Toronto",43.6626956,-79.4000493,Second Cup,43.66267187452542,-79.39848816597433,Coffee Shop
M5S,Downtown Toronto,"Harbord, University of Toronto",43.6626956,-79.4000493,David L. Macintosh Sport Medicine Clinic,43.66285252777557,-79.40075571718204,Medical School
M5S,Downtown Toronto,"Harbord, University of Toronto",43.6626956,-79.4000493,Ramsay Wright Zoological Laboratories,43.66348240883625,-79.39900206059181,College Lab
